ROAD_ID,UNIT_ID,TRANSECT_ID,POINT_ID,SURVEY_YEAR,SURVEY_DATE,SPECIES_ALPHA_CODE,TIME_INTERVAL,SIGHTING_ANGLE,EXACT_DISTANCE,DISTANCE_CATEGORY,FLYOVER,DISPLAY/USING AREA,SEX,DETECTION_TYPE,GROUP_SIZE,NOTES
COUN,C5,T14,22,2021,16-May-21,FOSP,3,NA,NA,201,N,,U,A,1,
COUN,C5,T14,22,2021,16-May-21,ATSP,4,NA,NA,101,N,,U,A,1,
COUN,C5,T14,22,2021,16-May-21,WISN,5,NA,NA,NA,Y,,U,A,1,
COUN,C5,T14,22,2021,16-May-21,GCSP,5,NA,NA,1,N,,U,A,1,
COUN,C5,T14,22,2021,16-May-21,WCSP,6,NA,NA,101,N,,U,V,1,
COUN,C5,T14,22,2021,16-May-21,AMPI,6,NA,NA,1,N,,U,AV,1,
COUN,C5,T14,22,2021,16-May-21,AMRO,8,NA,NA,NA,Y,,U,V,2,
COUN,C5,T14,25,2021,16-May-21,AMRO,0,24,110,NA,N,,U,A,1,
COUN,C5,T14,25,2021,16-May-21,GCSP,0,NA,NA,101,N,,U,A,1,
COUN,C5,T14,25,2021,16-May-21,WCSP,0,NA,NA,101,N,,U,A,1,
COUN,C5,T14,25,2021,16-May-21,ATSP,0,NA,NA,101,N,,U,AV,1,
COUN,C5,T14,25,2021,16-May-21,FOSP,1,NA,NA,201,N,,U,A,1,
COUN,C5,T14,25,2021,16-May-21,CORE,1,NA,NA,NA,Y,,U,AV,1,
COUN,C5,T14,25,2021,16-May-21,GLGU,1,NA,NA,NA,Y,,U,V,6,
COUN,C5,T14,25,2021,16-May-21,FOSP,2,NA,NA,1,N,,U,A,1,
COUN,C5,T14,25,2021,16-May-21,SAVS,2,NA,NA,1,N,,U,A,1,
COUN,C5,T14,25,2021,16-May-21,GLGU,5,NA,NA,NA,Y,,U,AV,9,
COUN,C5,T14,25,2021,16-May-21,CORE,6,NA,NA,1,N,,U,V,1,
COUN,C5,T14,25,2021,16-May-21,WCSP,7,NA,NA,1,N,,U,V,1,
COUN,C5,T14,25,2021,16-May-21,ATSP,7,NA,NA,1,N,,U,AV,2,CHASING EACH OTHER
TELL,T3,T19,16,2021,17-May-21,LALO,0,NA,NA,1,N,,U,A,1,
TELL,T3,T19,16,2021,17-May-21,LALO,0,NA,NA,1,N,,U,A,1,
TELL,T3,T19,16,2021,17-May-21,SAVS,0,NA,NA,101,N,,U,A,1,
TELL,T3,T19,16,2021,17-May-21,WIPT,1,290,230,NA,N,,M,AV,1,
TELL,T3,T19,16,2021,17-May-21,SAVS,4,NA,NA,101,N,,U,A,1,
TELL,T3,T19,16,2021,17-May-21,LALO,8,NA,NA,101,N,,U,A,1,
TELL,T3,T19,16,2021,17-May-21,SAVS,8,NA,NA,1,N,,U,V,1,
TELL,T3,T19,15,2021,17-May-21,SAVS,0,NA,NA,1,N,,U,A,1,
TELL,T3,T19,15,2021,17-May-21,LALO,0,NA,NA,1,N,,U,A,1,
TELL,T3,T19,15,2021,17-May-21,LALO,0,NA,NA,101,N,,U,A,1,
TELL,T3,T19,15,2021,17-May-21,WIPT,0,288,200,NA,N,,M,AV,1,
TELL,T3,T19,15,2021,17-May-21,GCSP,1,NA,NA,1,N,,U,A,1,
TELL,T3,T19,15,2021,17-May-21,SAVS,2,NA,NA,1,N,,U,A,1,
TELL,T3,T19,15,2021,17-May-21,BTGO,2,252,300,NA,N,,U,A,1,ONLY CALLED 2X
TELL,T3,T19,15,2021,17-May-21,WIPT,3,126,150,NA,N,,U,AV,1,
TELL,T3,T19,15,2021,17-May-21,LALO,4,NA,NA,NA,Y,,M,AV,1,
TELL,T3,T19,15,2021,17-May-21,SAVS,4,NA,NA,1,N,,U,A,1,
TELL,T3,T19,15,2021,17-May-21,WIPT,6,181,200,NA,N,,M,AV,1,
TELL,T3,T19,15,2021,17-May-21,WESA,7,NA,NA,201,N,,U,A,1,
TELL,T3,T19,15,2021,17-May-21,CANG,7,NA,NA,699,N,,U,AV,1,
TELL,T3,T19,14,2021,17-May-21,LALO,0,NA,NA,1,N,,M,AV,1,
TELL,T3,T19,14,2021,17-May-21,GCSP,0,NA,NA,101,N,,U,A,1,
TELL,T3,T19,14,2021,17-May-21,SAVS,1,NA,NA,1,N,,U,AV,1,
TELL,T3,T19,14,2021,17-May-21,SAVS,1,NA,NA,101,N,,U,A,1,
TELL,T3,T19,14,2021,17-May-21,GCSP,3,NA,NA,101,N,,U,A,1,
TELL,T3,T19,14,2021,17-May-21,SAVS,3,NA,NA,101,N,,U,A,1,
TELL,T3,T19,14,2021,17-May-21,GCSP,6,NA,NA,201,N,,U,A,1,
TELL,T3,T19,14,2021,17-May-21,LALO,8,NA,NA,101,N,,U,A,1,
TELL,T3,T19,14,2021,17-May-21,WIPT,8,224,139,NA,N,,MF,AV,2,
TELL,T3,T19,14,2021,17-May-21,WESA,9,NA,NA,101,N,,U,A,1,
TELL,T3,T19,11,2021,17-May-21,LALO,0,NA,NA,1,N,,U,AV,1,
TELL,T3,T19,11,2021,17-May-21,SAVS,4,NA,NA,101,N,,U,A,1,
TELL,T3,T19,11,2021,17-May-21,SAVS,6,NA,NA,1,N,,U,AV,1,
TELL,T3,T19,11,2021,17-May-21,WESA,7,NA,NA,201,N,,U,A,1,
TELL,T3,T19,11,2021,17-May-21,LALO,7,NA,NA,201,N,,U,A,1,
TELL,T3,T19,11,2021,17-May-21,WIPT,8,250,350,NA,N,,M,V,1,
TELL,T3,T19,8,2021,17-May-21,SAVS,0,NA,NA,1,N,,U,AV,1,
TELL,T3,T19,8,2021,17-May-21,SAVS,0,NA,NA,101,N,,U,AV,1,
TELL,T3,T19,8,2021,17-May-21,CANG,2,62,400,NA,N,,U,AV,5,
TELL,T3,T19,8,2021,17-May-21,LALO,2,NA,NA,201,N,,U,A,1,
TELL,T3,T19,8,2021,17-May-21,LALO,3,NA,NA,101,N,,M,A,1,
TELL,T3,T19,8,2021,17-May-21,WIPT,5,220,400,NA,N,,M,A,1,
TELL,T3,T19,8,2021,17-May-21,SACR,7,153,200,NA,N,,U,V,3,
TELL,T3,T19,8,2021,17-May-21,LALO,9,NA,NA,1,N,,M,AV,1,
TELL,T3,T19,10,2021,17-May-21,LALO,0,NA,NA,1,N,,U,A,1,
TELL,T3,T19,10,2021,17-May-21,WISN,0,5,15,NA,N,,U,AV,1,
TELL,T3,T19,10,2021,17-May-21,LALO,1,NA,NA,1,N,,M,AV,1,
TELL,T3,T19,10,2021,17-May-21,SAVS,1,NA,NA,1,N,,U,A,1,
TELL,T3,T19,10,2021,17-May-21,WIPT,2,128,183,NA,N,,M,AV,1,
TELL,T3,T19,10,2021,17-May-21,SAVS,2,NA,NA,101,N,,U,A,1,
TELL,T3,T19,10,2021,17-May-21,WIPT,3,20,100,NA,N,,M,AV,1,
TELL,T3,T19,10,2021,17-May-21,SEOW,5,NA,NA,NA,Y,,U,V,1,
TELL,T3,T19,10,2021,17-May-21,WESA,6,NA,NA,101,N,,U,A,1,
TELL,T3,T19,10,2021,17-May-21,SONG,7,NA,NA,NA,Y,,U,V,1,
TELL,T3,T19,10,2021,17-May-21,WISN,8,NA,NA,NA,Y,,U,A,1,
TELL,T3,T19,10,2021,17-May-21,SAVS,8,NA,NA,1,N,,U,A,1,
TELL,T3,T19,10,2021,17-May-21,UNK,9,68,300,NA,N,,U,V,1,GULL OR LTJA?
TELL,T3,T19,13,2021,17-May-21,LALO,0,NA,NA,101,N,,U,A,1,
TELL,T3,T19,13,2021,17-May-21,SAVS,0,NA,NA,101,N,,U,A,1,
TELL,T3,T19,13,2021,17-May-21,LALO,0,NA,NA,1,N,,M,AV,1,
TELL,T3,T19,13,2021,17-May-21,GCSP,0,NA,NA,101,N,,U,A,1,
TELL,T3,T19,13,2021,17-May-21,GCSP,1,NA,NA,1,N,,U,A,1,
TELL,T3,T19,13,2021,17-May-21,WESA,1,NA,NA,101,N,,U,A,1,
TELL,T3,T19,13,2021,17-May-21,WIPT,2,34,140,NA,N,,M,AV,1,
TELL,T3,T19,13,2021,17-May-21,WISN,2,NA,NA,NA,Y,,U,A,1,
TELL,T3,T19,13,2021,17-May-21,WESA,3,NA,NA,201,N,,U,A,1,
TELL,T3,T19,13,2021,17-May-21,LALO,4,NA,NA,101,N,,M,AV,1,
TELL,T3,T19,13,2021,17-May-21,WIPT,5,144,500,NA,N,,M,V,1,
TELL,T3,T19,13,2021,17-May-21,WIPT,8,338,375,NA,N,,M,V,1,
TELL,T3,T19,13,2021,17-May-21,CORE,9,NA,NA,NA,Y,,U,A,1,
TELL,T3,T19,17,2021,17-May-21,ATSP,0,NA,NA,1,N,,U,A,1,
TELL,T3,T19,17,2021,17-May-21,GCSP,0,NA,NA,1,N,,U,AV,1,
TELL,T3,T19,17,2021,17-May-21,FOSP,0,NA,NA,1,N,,U,AV,1,
TELL,T3,T19,17,2021,17-May-21,ATSP,0,NA,NA,1,N,,U,AV,1,
TELL,T3,T19,17,2021,17-May-21,GCSP,1,NA,NA,101,N,,U,AV,1,
TELL,T3,T19,17,2021,17-May-21,SHORE,1,NA,NA,NA,Y,,U,V,1,
TELL,T3,T19,17,2021,17-May-21,FOSP,3,NA,NA,101,N,,U,A,1,
TELL,T3,T19,17,2021,17-May-21,ATSP,3,NA,NA,101,N,,U,A,1,
TELL,T3,T19,17,2021,17-May-21,SHORE,6,NA,NA,NA,Y,,U,V,1,
TELL,T3,T19,17,2021,17-May-21,WISN,6,NA,NA,NA,Y,,U,A,1,
TELL,T3,T19,17,2021,17-May-21,WESA,8,NA,NA,101,N,,U,V,1,
TELL,T3,T19,17,2021,17-May-21,MEGU,9,NA,NA,NA,Y,,U,V,1,
TELL,T3,T19,20,2021,17-May-21,WIPT,0,92,75,NA,N,,MF,AV,2,
TELL,T3,T19,20,2021,17-May-21,WESA,0,NA,NA,101,N,,U,A,1,
TELL,T3,T19,20,2021,17-May-21,LALO,0,NA,NA,1,N,,U,AV,1,
TELL,T3,T19,20,2021,17-May-21,LALO,0,NA,NA,1,N,,M,AV,1,
TELL,T3,T19,20,2021,17-May-21,SAVS,1,NA,NA,1,N,,U,A,1,
TELL,T3,T19,20,2021,17-May-21,SAVS,1,NA,NA,1,N,,U,A,1,
TELL,T3,T19,20,2021,17-May-21,WESA,3,NA,NA,101,N,,U,A,1,
TELL,T3,T19,20,2021,17-May-21,LALO,3,NA,NA,101,N,,U,A,1,
TELL,T3,T19,20,2021,17-May-21,WESA,3,NA,NA,101,N,,U,AV,2,
TELL,T3,T19,20,2021,17-May-21,FOSP,3,NA,NA,101,N,,U,A,1,
TELL,T3,T19,20,2021,17-May-21,LTJA,4,NA,NA,NA,Y,,U,V,2,PAIR?
TELL,T3,T19,20,2021,17-May-21,WIPT,5,296,350,NA,N,,M,V,1,
TELL,T3,T19,20,2021,17-May-21,WISN,6,274,350,NA,N,,U,A,1,
TELL,T3,T19,20,2021,17-May-21,CORE,7,NA,NA,NA,Y,,U,A,1,
TELL,T3,T19,20,2021,17-May-21,FOSP,7,NA,NA,101,N,,U,A,1,
TELL,T3,T19,20,2021,17-May-21,GLGU,8,NA,NA,NA,Y,,U,V,1,
TELL,T3,T19,20,2021,17-May-21,WISN,9,148,175,NA,N,,U,A,1,
TELL,T3,T19,18,2021,17-May-21,ATSP,0,NA,NA,1,N,,U,AV,1,
TELL,T3,T19,18,2021,17-May-21,GCSP,0,NA,NA,1,N,,U,AV,1,
TELL,T3,T19,18,2021,17-May-21,SONG,1,NA,NA,201,N,,U,V,1,
TELL,T3,T19,18,2021,17-May-21,SQUIR,3,106,300,NA,N,,U,V,1,
TELL,T3,T19,18,2021,17-May-21,SEPL,5,NA,NA,NA,Y,,U,AV,2,
TELL,T3,T19,18,2021,17-May-21,NOPI,5,NA,NA,NA,Y,,U,V,1,
TELL,T3,T19,18,2021,17-May-21,GLGU,5,NA,NA,NA,Y,,U,V,1,
TELL,T3,T19,18,2021,17-May-21,CORA,6,318,460,NA,N,,U,V,1,
TELL,T3,T19,18,2021,17-May-21,LTJA,8,332,400,NA,N,,U,V,1,
TELL,T3,T19,21,2021,17-May-21,WCSP,0,NA,NA,101,N,,U,A,1,
TELL,T3,T19,21,2021,17-May-21,FOSP,1,NA,NA,101,N,,U,AV,1,
TELL,T3,T19,21,2021,17-May-21,LALO,1,NA,NA,1,N,,M,AV,1,
TELL,T3,T19,21,2021,17-May-21,GCSP,1,NA,NA,1,N,,U,A,1,
TELL,T3,T19,21,2021,17-May-21,LALO,2,NA,NA,1,N,,M,AV,1,
TELL,T3,T19,21,2021,17-May-21,WISN,2,68,300,NA,N,,U,A,1,
TELL,T3,T19,21,2021,17-May-21,AMPI,4,NA,NA,NA,Y,,U,A,1,
TELL,T3,T19,21,2021,17-May-21,LTJA,4,NA,NA,NA,Y,,U,V,1,
TELL,T3,T19,21,2021,17-May-21,WCSP,7,NA,NA,201,N,,U,A,1,
TELL,T3,T19,21,2021,17-May-21,SONG,8,NA,NA,NA,Y,,U,V,3,
TELL,T3,T19,21,2021,17-May-21,GLGU,8,NA,NA,NA,Y,,U,V,2,
TELL,T3,T19,21,2021,17-May-21,AGPL,9,254,223,NA,N,,U,AV,1,SAW AND HEARD AGPL AND PGPL BEFORE SURVEY
TELL,T3,T19,23,2021,17-May-21,LALO,0,NA,NA,1,N,,MF,AV,2,
TELL,T3,T19,23,2021,17-May-21,WIPT,0,302,75,NA,N,,M,V,1,
TELL,T3,T19,23,2021,17-May-21,GCSP,0,NA,NA,1,N,,U,A,1,
TELL,T3,T19,23,2021,17-May-21,WESA,0,NA,NA,1,N,,U,AV,1,
TELL,T3,T19,23,2021,17-May-21,LALO,0,NA,NA,101,N,,U,A,1,
TELL,T3,T19,23,2021,17-May-21,WISN,1,NA,NA,NA,Y,,U,AV,1,
TELL,T3,T19,23,2021,17-May-21,SONG,2,NA,NA,NA,Y,,U,V,3,
TELL,T3,T19,23,2021,17-May-21,LTJA,2,328,200,NA,N,,U,V,1,
TELL,T3,T19,23,2021,17-May-21,WISN,3,296,100,NA,N,,U,A,1,
TELL,T3,T19,23,2021,17-May-21,WIPT,5,234,232,NA,N,,M,V,1,
TELL,T3,T19,23,2021,17-May-21,ROPT,5,74,100,NA,N,,M,A,1,
TELL,T3,T19,23,2021,17-May-21,SAVS,5,NA,NA,101,N,,U,A,1,
TELL,T3,T19,23,2021,17-May-21,PGPL,5,NA,NA,NA,Y,,U,A,2,
TELL,T3,T19,23,2021,17-May-21,SAVS,7,NA,NA,101,N,,U,A,1,
TELL,T3,T19,23,2021,17-May-21,CORE,7,NA,NA,NA,Y,,U,A,1,
TELL,T3,T19,23,2021,17-May-21,REKN,8,90,250,NA,N,,U,A,1,POOR-OR-ME' CALLS
TELL,T3,T19,23,2021,17-May-21,GCSP,9,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,2,2021,19-May-21,LALO,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,2,2021,19-May-21,SAVS,0,NA,NA,1,N,,U,A,1,
KOUG,K2,T2,2,2021,19-May-21,LALO,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,2,2021,19-May-21,WHIM,0,300,500,NA,N,,U,A,1,
KOUG,K2,T2,2,2021,19-May-21,CORE,1,NA,NA,NA,Y,,U,A,1,
KOUG,K2,T2,2,2021,19-May-21,SAVS,2,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,2,2021,19-May-21,WISN,2,61,300,NA,N,,U,A,1,
KOUG,K2,T2,2,2021,19-May-21,WIPT,9,353,225,NA,N,,U,A,1,
KOUG,K2,T2,6,2021,19-May-21,WIPT,0,55,260,NA,N,,M,AV,1,
KOUG,K2,T2,6,2021,19-May-21,SAVS,1,NA,NA,101,N,,U,AV,1,
KOUG,K2,T2,6,2021,19-May-21,LALO,1,NA,NA,1,N,,M,AV,1,
KOUG,K2,T2,6,2021,19-May-21,LALO,1,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,6,2021,19-May-21,LALO,6,NA,NA,1,N,,U,A,1,
KOUG,K2,T2,6,2021,19-May-21,SAVS,8,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,3,2021,19-May-21,LTJA,0,NA,NA,NA,Y,,U,AV,2,
KOUG,K2,T2,3,2021,19-May-21,LALO,0,NA,NA,201,N,,U,V,1,
KOUG,K2,T2,3,2021,19-May-21,LALO,0,NA,NA,1,N,,UM,A,1,
KOUG,K2,T2,3,2021,19-May-21,LALO,0,NA,NA,1,N,,U,A,1,
KOUG,K2,T2,3,2021,19-May-21,WIPT,0,273,225,NA,N,,M,A,1,
KOUG,K2,T2,3,2021,19-May-21,WIPT,2,286,250,NA,N,,M,A,1,
KOUG,K2,T2,3,2021,19-May-21,CORE,3,NA,NA,NA,Y,,U,A,1,
KOUG,K2,T2,3,2021,19-May-21,LALO,4,NA,NA,101,N,,M,AV,1,DISPLAYING
KOUG,K2,T2,3,2021,19-May-21,LALO,4,NA,NA,101,N,,M,AV,1,DISPLAYING
KOUG,K2,T2,3,2021,19-May-21,GCSP,5,NA,NA,1,N,,U,A,1,CHIPPED
KOUG,K2,T2,3,2021,19-May-21,LTJA,8,211,250,NA,N,,U,V,1,PROBABLY ONE OF THE TWO FLYING EARLIER
KOUG,K2,T2,3,2021,19-May-21,WHIM,9,270,250,NA,N,,U,A,1,
KOUG,K2,T2,7,2021,19-May-21,LTJA,0,NA,NA,NA,Y,,U,AV,3,
KOUG,K2,T2,7,2021,19-May-21,LALO,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,7,2021,19-May-21,WHIM,1,NA,NA,NA,Y,,U,AV,1,
KOUG,K2,T2,7,2021,19-May-21,WHIM,1,338,120,NA,N,,U,AV,1,
KOUG,K2,T2,7,2021,19-May-21,WHIM,3,301,91,NA,N,,U,AV,1,
KOUG,K2,T2,7,2021,19-May-21,LALO,4,NA,NA,1,N,,U,A,1,
KOUG,K2,T2,7,2021,19-May-21,BTGO,6,31,120,NA,N,,U,A,1,
KOUG,K2,T2,7,2021,19-May-21,WHIM,6,NA,NA,NA,Y,,U,V,1,
KOUG,K2,T2,7,2021,19-May-21,CORE,9,NA,NA,NA,Y,,U,A,1,
KOUG,K2,T2,7,2021,19-May-21,GLGU,9,NA,NA,NA,Y,,U,AV,1,
KOUG,K2,T2,7,2021,19-May-21,PGPL,9,284,200,NA,N,,U,A,2,
KOUG,K2,T2,4,2021,19-May-21,LALO,0,NA,NA,1,N,,MF,AV,2,
KOUG,K2,T2,4,2021,19-May-21,LALO,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,4,2021,19-May-21,SAVS,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,4,2021,19-May-21,ATSP,1,NA,NA,101,N,,U,AV,1,
KOUG,K2,T2,4,2021,19-May-21,BTGO,1,NA,NA,NA,Y,,U,A,1,
KOUG,K2,T2,4,2021,19-May-21,BTGO,1,NA,NA,NA,Y,,U,A,1,
KOUG,K2,T2,4,2021,19-May-21,NOPI,2,22,230,NA,N,,U,V,2,
KOUG,K2,T2,4,2021,19-May-21,LTJA,4,NA,NA,NA,Y,,U,V,1,
KOUG,K2,T2,4,2021,19-May-21,LALO,4,NA,NA,101,N,,M,AV,1,
KOUG,K2,T2,4,2021,19-May-21,PGPL,6,192,250,NA,N,,U,AV,1,
KOUG,K2,T2,4,2021,19-May-21,SONG,6,NA,NA,NA,Y,,U,V,3,
KOUG,K2,T2,4,2021,19-May-21,SAVS,8,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,4,2021,19-May-21,LALO,9,NA,NA,201,N,,M,V,1,
KOUG,K2,T2,8,2021,19-May-21,WESA,0,NA,NA,101,N,,U,AV,2,
KOUG,K2,T2,8,2021,19-May-21,SAVS,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,8,2021,19-May-21,SAVS,0,NA,NA,1,N,,U,AV,1,
KOUG,K2,T2,8,2021,19-May-21,SAVS,0,NA,NA,1,N,,U,A,1,
KOUG,K2,T2,8,2021,19-May-21,SAVS,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,8,2021,19-May-21,LALO,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,8,2021,19-May-21,CORE,1,NA,NA,NA,Y,,U,AV,1,
KOUG,K2,T2,8,2021,19-May-21,SONG,1,NA,NA,NA,Y,,U,V,1,
KOUG,K2,T2,8,2021,19-May-21,UNK,2,NA,NA,NA,Y,,U,V,4,"ONE HOVERING, ALMOST TERN-LIKE"
KOUG,K2,T2,8,2021,19-May-21,WHIM,3,44,140,NA,N,,U,A,1,
KOUG,K2,T2,8,2021,19-May-21,WHIM,3,82,170,NA,N,,U,A,1,
KOUG,K2,T2,8,2021,19-May-21,LTJA,4,NA,NA,NA,Y,,U,V,1,
KOUG,K2,T2,8,2021,19-May-21,LALO,6,NA,NA,201,N,,M,AV,1,
KOUG,K2,T2,8,2021,19-May-21,WISN,8,NA,NA,NA,Y,,U,A,1,
KOUG,K2,T2,11,2021,19-May-21,SAVS,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,11,2021,19-May-21,WHIM,0,157,160,NA,N,,U,A,1,
KOUG,K2,T2,11,2021,19-May-21,LALO,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,11,2021,19-May-21,WHIM,1,61,200,NA,N,,U,A,1,
KOUG,K2,T2,11,2021,19-May-21,RTLO,1,NA,NA,NA,Y,,U,AV,1,
KOUG,K2,T2,11,2021,19-May-21,LALO,4,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,11,2021,19-May-21,GLGU,5,NA,NA,NA,Y,,U,V,1,
KOUG,K2,T2,11,2021,19-May-21,WISN,5,NA,NA,NA,Y,,U,A,1,WINNOWING
KOUG,K2,T2,11,2021,19-May-21,SONG,6,NA,NA,NA,Y,,U,V,2,
KOUG,K2,T2,11,2021,19-May-21,LTJA,6,92,450,NA,N,,U,AV,1,
KOUG,K2,T2,11,2021,19-May-21,WESA,6,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,11,2021,19-May-21,LALO,9,NA,NA,1,N,,M,AV,1,DISPLAYING
KOUG,K2,T2,14,2021,19-May-21,SAVS,0,NA,NA,101,N,,U,AV,1,
KOUG,K2,T2,14,2021,19-May-21,LALO,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,14,2021,19-May-21,LALO,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,14,2021,19-May-21,WHIM,1,311,270,270,N,,U,A,1,
KOUG,K2,T2,14,2021,19-May-21,WISN,1,NA,NA,NA,Y,,U,A,1,WINNOWING
KOUG,K2,T2,14,2021,19-May-21,WHIM,2,224,130,NA,N,,U,AV,1,CIRCLING THEN LANDED
KOUG,K2,T2,14,2021,19-May-21,PGPL,2,NA,NA,NA,Y,,U,A,1,CHICK-UH-REE FLY CALL
KOUG,K2,T2,14,2021,19-May-21,WHIM,2,8,300,NA,N,,U,A,1,
KOUG,K2,T2,14,2021,19-May-21,SAVS,4,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,14,2021,19-May-21,LALO,5,NA,NA,1,N,,M,AV,1,
KOUG,K2,T2,14,2021,19-May-21,LTJA,6,NA,NA,NA,Y,,U,AV,2,
KOUG,K2,T2,14,2021,19-May-21,SONG,6,NA,NA,NA,Y,,U,V,1,
KOUG,K2,T2,14,2021,19-May-21,WHIM,6,188,150,NA,N,,U,A,1,
KOUG,K2,T2,14,2021,19-May-21,LALO,9,NA,NA,201,N,,U,V,1,
KOUG,K2,T2,14,2021,19-May-21,BTGO,9,288,400,NA,N,,U,A,1,
KOUG,K2,T2,10,2021,19-May-21,WISN,0,NA,NA,NA,Y,,U,A,1,WINNOWING
KOUG,K2,T2,10,2021,19-May-21,WISN,0,NA,NA,NA,Y,,U,A,1,WINNOWING
KOUG,K2,T2,10,2021,19-May-21,LALO,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,10,2021,19-May-21,SAVS,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,10,2021,19-May-21,LALO,1,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,10,2021,19-May-21,WHIM,1,256,56,NA,N,,U,A,1,
KOUG,K2,T2,10,2021,19-May-21,WHIM,1,NA,NA,NA,Y,,U,A,2,
KOUG,K2,T2,10,2021,19-May-21,LTJA,3,341,86,NA,N,,U,V,1,
KOUG,K2,T2,10,2021,19-May-21,LALO,5,NA,NA,1,N,,M,AV,1,
KOUG,K2,T2,10,2021,19-May-21,WHIM,5,172,240,NA,N,,U,A,1,
KOUG,K2,T2,10,2021,19-May-21,WHIM,8,5,115,NA,N,,U,A,1,
KOUG,K2,T2,13,2021,19-May-21,LALO,0,NA,NA,1,N,,M,AV,1,WINNOWING
KOUG,K2,T2,13,2021,19-May-21,WISN,0,NA,NA,NA,Y,,U,A,1,
KOUG,K2,T2,13,2021,19-May-21,FOSP,0,NA,NA,201,N,,U,A,1,
KOUG,K2,T2,13,2021,19-May-21,LALO,0,NA,NA,1,N,,U,A,1,
KOUG,K2,T2,13,2021,19-May-21,LALO,0,NA,NA,201,N,,U,V,1,
KOUG,K2,T2,13,2021,19-May-21,FOSP,1,NA,NA,201,N,,U,A,1,
KOUG,K2,T2,13,2021,19-May-21,WISN,1,NA,NA,NA,Y,,U,A,1,WINNOWING
KOUG,K2,T2,13,2021,19-May-21,WHIM,2,208,200,NA,N,,U,A,1,
KOUG,K2,T2,13,2021,19-May-21,CORE,2,NA,NA,NA,Y,,U,A,2,
KOUG,K2,T2,13,2021,19-May-21,NOWA,5,NA,NA,201,N,,U,A,1,FIRST OF THE SEASON
KOUG,K2,T2,13,2021,19-May-21,CORA,9,NA,NA,NA,Y,,U,V,1,BEING DIVEBOMBED BY LTJA?
KOUG,K2,T2,9,2021,19-May-21,WISN,0,NA,NA,NA,Y,,U,A,1,WINNOWING
KOUG,K2,T2,9,2021,19-May-21,FOSP,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,9,2021,19-May-21,FOSP,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,9,2021,19-May-21,ATSP,0,NA,NA,1,N,,U,A,1,
KOUG,K2,T2,9,2021,19-May-21,FOSP,0,NA,NA,1,N,,U,A,1,
KOUG,K2,T2,9,2021,19-May-21,WCSP,0,NA,NA,101,N,,U,A,1,
KOUG,K2,T2,9,2021,19-May-21,FOSP,1,NA,NA,201,N,,U,A,1,
KOUG,K2,T2,9,2021,19-May-21,LALO,9,NA,NA,1,N,,U,A,1,
KOUG,K2,T2,9,2021,19-May-21,RTLO,9,NA,NA,NA,Y,,U,A,1,
TELL,T5,T13,9,2021,20-May-21,GCSP,0,NA,NA,1,N,,U,A,1,
TELL,T5,T13,9,2021,20-May-21,FOSP,0,NA,NA,1,N,,U,A,1,
TELL,T5,T13,9,2021,20-May-21,FOSP,0,NA,NA,101,N,,U,A,1,
TELL,T5,T13,9,2021,20-May-21,FOSP,0,NA,NA,101,N,,U,A,1,
TELL,T5,T13,9,2021,20-May-21,GCSP,1,NA,NA,101,N,,U,A,1,
TELL,T5,T13,9,2021,20-May-21,LTJA,1,359,175,NA,N,,U,AV,2,VOCAL
TELL,T5,T13,9,2021,20-May-21,GCSP,2,NA,NA,101,N,,U,A,1,
TELL,T5,T13,9,2021,20-May-21,FOSP,2,NA,NA,101,N,,U,A,1,
TELL,T5,T13,9,2021,20-May-21,LTJA,3,67,375,NA,N,,U,AV,1,
TELL,T5,T13,9,2021,20-May-21,AMRO,4,260,250,NA,N,,U,A,1,
TELL,T5,T13,9,2021,20-May-21,WIPT,5,18,350,NA,N,,M,A,1,
TELL,T5,T13,9,2021,20-May-21,GCSP,5,NA,NA,1,N,,U,A,1,
