Road_ID,UNIT_ID,Transect_ID,Point_ID,Year,Date,Species_Alpha_Code,Time_Interval,Sighting_angle,Exact_Distance,Distance_category,Flyover2,Sex,Detection_Type,Group size,Notes,Identity
COUN,04,10,08,2019,19-May-2019,WIPT,0,5,78,NA,N,M,VA,1,,COUN-04-10-08-2019
COUN,04,10,08,2019,19-May-2019,WIPT,3,71,200,NA,N,M,A,1,,COUN-04-10-08-2019
COUN,04,10,08,2019,19-May-2019,WIPT,3,318,150,NA,N,M,AV,1,,COUN-04-10-08-2019
COUN,04,10,08,2019,19-May-2019,WISN,1,-999,-999,NA,Y,U,A,1,,COUN-04-10-08-2019
COUN,03,12,08,2019,15-May-2019,AMGP,0,270,94,NA,N,U,AV,1,,COUN-03-12-08-2019
COUN,03,12,08,2019,15-May-2019,AMPI,7,-999,-999,NA,Y,U,A,1,,COUN-03-12-08-2019
COUN,03,12,08,2019,15-May-2019,CORE,0,-999,-999,NA,Y,U,A,1,,COUN-03-12-08-2019
COUN,03,12,08,2019,15-May-2019,CORE,3,-999,-999,1,N,U,VA,1,,COUN-03-12-08-2019
COUN,03,12,08,2019,15-May-2019,CORE,5,-999,-999,1,N,U,VA,1,,COUN-03-12-08-2019
COUN,03,12,08,2019,15-May-2019,FOSP,4,-999,-999,101,N,U,A,1,,COUN-03-12-08-2019
COUN,03,12,08,2019,15-May-2019,WIPT,9,240,150,NA,N,M,V,1,,COUN-03-12-08-2019
COUN,04,12,08,2019,17-Jul-2019,ATSP,0,-999,-999,201,N,U,A,1,,COUN-04-12-08-2019
COUN,04,12,08,2019,17-Jul-2019,CORE,1,-999,-999,1,N,U,A,1,,COUN-04-12-08-2019
COUN,04,12,08,2019,17-Jul-2019,CORE,5,-999,-999,NA,Y,U,A,1,,COUN-04-12-08-2019
COUN,04,12,08,2019,17-Jul-2019,LTJA,0,-999,-999,NA,Y,U,V,1,,COUN-04-12-08-2019
COUN,04,12,08,2019,17-Jul-2019,LTJA,0,-999,-999,NA,Y,U,VA,1,,COUN-04-12-08-2019
COUN,04,12,08,2019,17-Jul-2019,PAGP,6,222,250,NA,N,U,A,1,,COUN-04-12-08-2019
COUN,04,12,08,2019,17-Jul-2019,SAVS,1,-999,-999,1,N,U,V,2,,COUN-04-12-08-2019
COUN,04,12,08,2019,17-Jul-2019,SAVS,2,-999,-999,1,N,U,A,1,,COUN-04-12-08-2019
COUN,04,12,08,2019,17-Jul-2019,WCSP,1,-999,-999,1,N,U,AV,1,,COUN-04-12-08-2019
COUN,02,15,08,2019,28-Jun-2019,AMPI,2,-999,-999,NA,Y,U,A,1,,COUN-02-15-08-2019
COUN,02,15,08,2019,28-Jun-2019,ARWA,9,-999,-999,201,N,U,A,1,,COUN-02-15-08-2019
COUN,02,15,08,2019,28-Jun-2019,CORE,4,-999,-999,NA,Y,U,A,1,,COUN-02-15-08-2019
COUN,02,15,08,2019,28-Jun-2019,FOSP,4,-999,-999,101,N,U,A,1,,COUN-02-15-08-2019
COUN,02,15,08,2019,28-Jun-2019,GCSP,0,-999,-999,101,N,U,A,3,,COUN-02-15-08-2019
COUN,02,15,08,2019,28-Jun-2019,GCSP,2,-999,-999,201,N,U,A,1,,COUN-02-15-08-2019
COUN,02,15,08,2019,28-Jun-2019,GCTH,0,-999,-999,201,N,U,A,1,,COUN-02-15-08-2019
COUN,02,15,08,2019,28-Jun-2019,GCTH,1,-999,-999,101,N,U,A,2,,COUN-02-15-08-2019
COUN,02,15,08,2019,28-Jun-2019,LTJA,0,1,438,NA,N,U,A,1,,COUN-02-15-08-2019
COUN,02,15,08,2019,28-Jun-2019,SAVS,0,-999,-999,101,N,U,A,1,,COUN-02-15-08-2019
KOUG,03,16,08,2019,18-Jul-2019,AMRO,9,-999,-999,NA,Y,U,V,1,,KOUG-03-16-08-2019
KOUG,03,16,08,2019,18-Jul-2019,ATSP,1,-999,-999,1,N,U,A,2,,KOUG-03-16-08-2019
KOUG,03,16,08,2019,18-Jul-2019,CORE,0,-999,-999,NA,Y,U,A,1,,KOUG-03-16-08-2019
KOUG,03,16,08,2019,18-Jul-2019,CORE,9,-999,-999,NA,Y,U,A,1,,KOUG-03-16-08-2019
KOUG,03,16,08,2019,18-Jul-2019,GCTH,9,-999,-999,1,N,U,A,1,,KOUG-03-16-08-2019
KOUG,03,16,08,2019,18-Jul-2019,LALO,1,-999,-999,1,N,U,A,1,,KOUG-03-16-08-2019
KOUG,03,16,08,2019,18-Jul-2019,NOWA,3,-999,-999,1,N,U,VA,1,,KOUG-03-16-08-2019
KOUG,03,16,08,2019,18-Jul-2019,OCWA,1,-999,-999,101,N,U,A,1,,KOUG-03-16-08-2019
KOUG,03,16,08,2019,18-Jul-2019,OCWA,5,-999,-999,201,N,U,A,1,,KOUG-03-16-08-2019
KOUG,03,16,08,2019,18-Jul-2019,SAVS,4,-999,-999,1,N,U,VA,3,,KOUG-03-16-08-2019
KOUG,03,16,08,2019,18-Jul-2019,WCSP,7,-999,-999,1,N,U,A,1,,KOUG-03-16-08-2019
KOUG,01,17,08,2019,4-Jun-2019,ATSP,4,-999,-999,101,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,CORE,3,-999,-999,NA,Y,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,FOSP,1,-999,-999,101,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,GWFG,7,-999,-999,NA,Y,U,VA,2,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,LALO,0,-999,-999,1,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,LALO,0,-999,-999,1,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,LALO,1,-999,-999,101,N,U,AV,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,LALO,1,-999,-999,1,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,LALO,2,-999,-999,1,N,"M,F",V,2,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,LALO,7,-999,-999,NA,Y,U,V,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,LALO,2,-999,-999,101,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,LTJA,0,290,22,NA,N,U,VA,2,THINK 1 IS SITTING ON AN EGG - CONFIRM THAT WHEN WE LEAVE POINT AND WALK TRANSECT LINE,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,SAVS,0,-999,-999,1,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,SAVS,1,-999,-999,101,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,SAVS,4,-999,-999,101,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,WHIM,3,60,300,NA,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,WHIM,7,278,600,NA,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,WIPT,6,99,250,NA,N,U,A,1,,KOUG-01-17-08-2019
KOUG,01,17,08,2019,4-Jun-2019,WISN,0,-999,-999,NA,Y,U,A,1,,KOUG-01-17-08-2019
COUN,02,17,08,2019,11-Jun-2019,ARWA,7,-999,-999,101,N,U,A,1,,COUN-02-17-08-2019
COUN,02,17,08,2019,11-Jun-2019,CORE,0,-999,-999,NA,Y,U,AV,7,,COUN-02-17-08-2019
COUN,02,17,08,2019,11-Jun-2019,FOSP,0,-999,-999,201,N,U,A,1,,COUN-02-17-08-2019
COUN,02,17,08,2019,11-Jun-2019,FOSP,3,-999,-999,1,N,U,AV,1,,COUN-02-17-08-2019
COUN,02,17,08,2019,11-Jun-2019,GCSP,0,-999,-999,201,N,U,A,1,,COUN-02-17-08-2019
COUN,02,17,08,2019,11-Jun-2019,GCSP,4,-999,-999,1,N,U,A,1,,COUN-02-17-08-2019
COUN,02,17,08,2019,11-Jun-2019,GCTH,0,-999,-999,201,N,U,A,1,,COUN-02-17-08-2019
COUN,02,17,08,2019,11-Jun-2019,GCTH,0,-999,-999,1,N,U,A,1,,COUN-02-17-08-2019
COUN,02,17,08,2019,11-Jun-2019,WISN,0,-999,-999,NA,Y,U,A,1,,COUN-02-17-08-2019
COUN,02,17,08,2019,11-Jun-2019,WIWA,1,-999,-999,201,N,U,A,1,,COUN-02-17-08-2019
TELL,02,18,08,2019,18-Jun-2019,AMPI,2,-999,-999,NA,Y,U,A,1,,TELL-02-18-08-2019
TELL,02,18,08,2019,18-Jun-2019,AMRO,0,202,200,NA,N,U,A,1,,TELL-02-18-08-2019
TELL,02,18,08,2019,18-Jun-2019,CORE,1,-999,-999,NA,Y,U,VA,1,,TELL-02-18-08-2019
TELL,02,18,08,2019,18-Jun-2019,GCSP,3,-999,-999,101,N,U,A,1,,TELL-02-18-08-2019
TELL,01,19,08,2019,7-Jun-2019,ARWA,5,-999,-999,101,N,U,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,ATSP,4,-999,-999,101,N,U,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,BLUE,8,-999,-999,201,N,U,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,CORE,1,-999,-999,NA,Y,U,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,FOSP,0,-999,-999,1,N,U,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,FOSP,2,-999,-999,201,N,U,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,GCSP,0,-999,-999,101,N,U,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,GCSP,1,-999,-999,101,N,U,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,LALO,8,-999,-999,1,N,U,VA,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,SAVS,0,-999,-999,1,N,U,VA,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,SAVS,1,-999,-999,101,N,U,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,WCSP,5,-999,-999,101,N,U,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,WESA,0,-999,-999,1,N,U,VA,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,WESA,7,-999,-999,1,N,U,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,WIPT,7,54,250,NA,N,M,A,1,,TELL-01-19-08-2019
TELL,01,19,08,2019,7-Jun-2019,WISN,0,-999,-999,NA,Y,U,A,1,,TELL-01-19-08-2019
COUN,04,19,08,2019,15-Jun-2019,ARWA,5,-999,-999,101,N,U,A,2,,COUN-04-19-08-2019
COUN,04,19,08,2019,15-Jun-2019,CORE,0,-999,-999,NA,Y,U,A,1,,COUN-04-19-08-2019
COUN,04,19,08,2019,15-Jun-2019,FOSP,0,-999,-999,101,N,U,A,2,,COUN-04-19-08-2019
COUN,04,19,08,2019,15-Jun-2019,GCSP,3,-999,-999,101,N,U,A,1,,COUN-04-19-08-2019
COUN,04,19,08,2019,15-Jun-2019,GCTH,2,-999,-999,1,N,U,A,1,,COUN-04-19-08-2019
COUN,04,19,08,2019,15-Jun-2019,LALO,2,-999,-999,1,N,U,A,1,,COUN-04-19-08-2019
COUN,04,19,08,2019,15-Jun-2019,SAVS,0,-999,-999,1,N,U,AV,1,,COUN-04-19-08-2019
COUN,04,19,08,2019,15-Jun-2019,WIPT,7,188,250,NA,N,U,A,1,,COUN-04-19-08-2019
COUN,04,19,08,2019,15-Jun-2019,WISN,1,-999,-999,NA,Y,U,A,1,,COUN-04-19-08-2019
COUN,04,19,08,2019,15-Jun-2019,YEWA,6,-999,-999,201,N,U,A,1,,COUN-04-19-08-2019
KOUG,03,20,08,2019,27-May-2019,AMRO,9,272,200,NA,N,U,A,1,,KOUG-03-20-08-2019
KOUG,03,20,08,2019,27-May-2019,CORE,4,-999,-999,NA,Y,U,A,1,,KOUG-03-20-08-2019
KOUG,03,20,08,2019,27-May-2019,FOSP,0,-999,-999,1,N,U,A,1,,KOUG-03-20-08-2019
KOUG,03,20,08,2019,27-May-2019,FOSP,0,-999,-999,1,N,U,A,1,,KOUG-03-20-08-2019
KOUG,03,20,08,2019,27-May-2019,FOSP,2,-999,-999,1,N,U,V,1,,KOUG-03-20-08-2019
KOUG,03,20,08,2019,27-May-2019,GCSP,0,-999,-999,1,N,U,AV,1,,KOUG-03-20-08-2019
KOUG,03,20,08,2019,27-May-2019,GCSP,0,-999,-999,101,N,U,A,2,,KOUG-03-20-08-2019
KOUG,03,20,08,2019,27-May-2019,GCSP,2,-999,-999,1,N,U,VA,1,,KOUG-03-20-08-2019
KOUG,03,20,08,2019,27-May-2019,SAVS,0,-999,-999,1,N,U,A,1,,KOUG-03-20-08-2019
KOUG,03,20,08,2019,27-May-2019,SAVS,2,-999,-999,1,N,U,A,1,,KOUG-03-20-08-2019
KOUG,03,20,08,2019,27-May-2019,SQUIR,3,134,600,NA,N,U,V,1,,KOUG-03-20-08-2019
KOUG,03,20,08,2019,27-May-2019,WISN,0,-999,-999,1,N,U,AV,2,,KOUG-03-20-08-2019
TELL,03,21,08,2019,1-Jun-2019,CORE,2,-999,-999,NA,Y,U,AV,2,,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,LALO,1,-999,-999,1,N,U,AV,2,,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,LALO,2,-999,-999,1,N,U,A,2,,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,LALO,5,-999,-999,1,N,U,AV,1,,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,LALO,7,-999,-999,201,N,U,AV,1,,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,LTJA,8,294,350,NA,N,U,V,1,,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,PAGP,0,-999,-999,NA,Y,U,A,1,,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,ROPT,0,224,300,NA,N,M,V,1,,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,ROPT,4,201,275,NA,N,M,V,1,,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,ROPT,6,124,227,NA,N,M,V,1,,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,SAVS,0,-999,-999,1,N,U,A,1,,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,SAVS,3,-999,-999,NA,Y,U,V,4,FLYING BY,TELL-03-21-08-2019
TELL,03,21,08,2019,1-Jun-2019,WESA,3,-999,-999,NA,Y,U,VA,3,,TELL-03-21-08-2019
KOUG,04,21,08,2019,17-May-2019,AMPI,1,-999,-999,1,N,U,AV,1,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,AMPI,4,-999,-999,101,N,U,A,1,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,GCSP,2,-999,-999,101,N,U,A,1,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,GCSP,6,-999,-999,1,N,U,A,1,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,LALO,2,-999,-999,1,N,U,A,1,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,LALO,6,-999,-999,101,N,U,AV,3,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,ROPT,4,349,400+,NA,N,M,AV,1,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,SEOW,0,-999,-999,NA,Y,U,V,1,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,WIPT,0,121,400+,NA,N,M,A,1,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,WIPT,2,262,200,NA,N,M,A,1,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,WIPT,3,194,200,NA,N,M,A,1,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,WISN,5,-999,-999,NA,Y,U,A,1,,KOUG-04-21-08-2019
KOUG,04,21,08,2019,17-May-2019,WISN,8,-999,-999,NA,Y,U,A,1,,KOUG-04-21-08-2019
TELL,05,23,08,2019,20-May-2019,AMPI,0,-999,-999,101,N,U,A,1,,TELL-05-23-08-2019
TELL,05,23,08,2019,20-May-2019,AMPI,0,-999,-999,101,N,U,A,1,,TELL-05-23-08-2019
TELL,05,23,08,2019,20-May-2019,AMPI,7,-999,-999,101,N,U,A,1,,TELL-05-23-08-2019
TELL,05,23,08,2019,20-May-2019,AMPI,7,-999,-999,NA,Y,U,V,2,,TELL-05-23-08-2019
TELL,05,23,08,2019,20-May-2019,AMRO,3,240,350,NA,N,U,A,1,,TELL-05-23-08-2019
TELL,05,23,08,2019,20-May-2019,GCSP,0,-999,-999,201,N,U,A,1,,TELL-05-23-08-2019
TELL,05,23,08,2019,20-May-2019,GCSP,0,-999,-999,101,N,U,A,1,,TELL-05-23-08-2019
TELL,05,23,08,2019,20-May-2019,GCSP,5,-999,-999,101,N,U,A,1,,TELL-05-23-08-2019
TELL,05,23,08,2019,20-May-2019,NOWH,9,-999,-999,101,N,U,A,1,,TELL-05-23-08-2019
TELL,05,23,08,2019,20-May-2019,SONG,3,-999,-999,NA,Y,U,AV,1,,TELL-05-23-08-2019
TELL,05,23,08,2019,20-May-2019,WHIM,1,-999,-999,201,N,U,A,1,,TELL-05-23-08-2019
TELL,05,23,08,2019,20-May-2019,WISN,1,-999,-999,NA,Y,U,A,1,,TELL-05-23-08-2019
KOUG,05,10,09,2019,1-Jul-2019,CORA,0,353,224,NA,N,U,AV,1,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,CORE,1,-999,-999,NA,Y,U,A,2,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,CORE,7,-999,-999,201,N,U,A,1,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,GCTH,7,-999,-999,201,N,U,A,1,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,GLGU,6,-999,-999,NA,Y,U,V,1,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,LALO,5,-999,-999,1,N,U,VA,1,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,LTJA,1,-999,-999,NA,Y,U,V,2,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,LTJA,2,-999,-999,NA,Y,U,V,1,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,PAGP,9,172,250,NA,N,U,A,1,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,SANDPIPER - SM,2,-999,-999,NA,Y,U,V,1,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,SAVS,4,-999,-999,101,N,U,A,2,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,SAVS,5,-999,-999,1,N,U,V,1,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,WCSP,2,-999,-999,201,N,U,A,1,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,WHIM,5,226,500,NA,N,U,A,1,,KOUG-05-10-09-2019
KOUG,05,10,09,2019,1-Jul-2019,WISN,0,-999,-999,NA,Y,U,A,1,,KOUG-05-10-09-2019
COUN,03,12,09,2019,15-May-2019,AMRO,4,-999,-999,NA,Y,U,A,1,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,ATSP,0,-999,-999,1,N,U,A,1,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,CORE,2,-999,-999,NA,Y,U,A,1,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,CORE,7,-999,-999,NA,Y,U,A,2,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,CORE,8,-999,-999,1,N,U,V,1,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,FOSP,0,-999,-999,101,N,U,A,2,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,FOSP,1,-999,-999,1,N,U,A,1,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,GCSP,0,-999,-999,101,N,U,A,1,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,GCSP,1,-999,-999,101,N,U,A,1,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,GCSP,9,-999,-999,1,N,U,A,1,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,MEGU,3,-999,-999,NA,Y,U,AV,3,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,RAPTOR,7,-999,-999,201,N,U,V,1,ON GROUND TOO FAR TO ID,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,WCSP,1,-999,-999,101,N,U,A,1,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,WCSP,8,-999,-999,1,N,U,V,1,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,WESA,3,-999,-999,201,N,U,A,2,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,WIPT,6,20,250,NA,N,M,A,1,,COUN-03-12-09-2019
COUN,03,12,09,2019,15-May-2019,WISN,0,-999,-999,NA,Y,U,A,1,,COUN-03-12-09-2019
COUN,05,12,09,2019,18-May-2019,ATSP,0,-999,-999,1,N,U,A,1,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,CORE,9,-999,-999,NA,Y,U,AV,2,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,GLGU,1,-999,-999,NA,Y,U,V,5,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,GLGU,9,-999,-999,NA,Y,U,V,1,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,LALO,0,-999,-999,101,N,U,A,2,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,LALO,3,-999,-999,101,N,U,A,2,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,LBDO,1,159,28,NA,N,U,AV,2,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,LBDO,4,48,150,NA,N,U,A,1,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,LOON,2,-999,-999,NA,Y,U,V,2,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,LTJA,8,-999,-999,NA,Y,U,V,1,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,MED SHOREBIRD,5,12,110,NA,N,U,V,2,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,SACR,2,-999,-999,201,N,U,A,1,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,SACR,9,-999,-999,NA,Y,U,V,1,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,SAVS,0,-999,-999,1,N,U,A,2,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,SCAUP,1,98,200,NA,N,U,V,2,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,SM SHOREBIRD,5,-999,-999,NA,Y,U,V,4,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,SM SHOREBIRD,6,-999,-999,NA,Y,U,V,3,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,WESA,3,310,175,NA,N,U,AV,1,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,WHIM,5,260,-999,201,N,U,A,1,,COUN-05-12-09-2019
COUN,05,12,09,2019,18-May-2019,WISN,8,-999,-999,NA,Y,U,A,1,,COUN-05-12-09-2019
KOUG,05,17,09,2019,17-Jun-2019,CANG,0,-999,-999,NA,Y,U,AV,2,,KOUG-05-17-09-2019
KOUG,05,17,09,2019,17-Jun-2019,CANG,8,-999,-999,201,N,U,V,2,FLY IN AND LAND,KOUG-05-17-09-2019
KOUG,05,17,09,2019,17-Jun-2019,CORE,4,-999,-999,NA,Y,U,A,1,,KOUG-05-17-09-2019
KOUG,05,17,09,2019,17-Jun-2019,LALO,2,-999,-999,101,N,U,A,1,,KOUG-05-17-09-2019
KOUG,05,17,09,2019,17-Jun-2019,LTJA,0,-999,-999,NA,Y,U,V,2,,KOUG-05-17-09-2019
KOUG,05,17,09,2019,17-Jun-2019,MEGU,3,-999,-999,NA,Y,U,V,1,,KOUG-05-17-09-2019
KOUG,05,17,09,2019,17-Jun-2019,PAGP,3,-999,-999,NA,Y,U,A,1,,KOUG-05-17-09-2019
KOUG,05,17,09,2019,17-Jun-2019,SACR,5,-999,-999,201,N,U,A,1,VERY FAR NORTH,KOUG-05-17-09-2019
KOUG,05,17,09,2019,17-Jun-2019,SAVS,6,-999,-999,1,N,U,A,1,,KOUG-05-17-09-2019
KOUG,05,17,09,2019,17-Jun-2019,WESA,0,-999,-999,NA,Y,U,AV,1,,KOUG-05-17-09-2019
KOUG,05,17,09,2019,17-Jun-2019,WESA,3,-999,-999,1,N,U,AV,1,,KOUG-05-17-09-2019
KOUG,05,17,09,2019,17-Jun-2019,WISN,1,-999,-999,NA,Y,U,A,1,,KOUG-05-17-09-2019
COUN,02,01,09,2019,20-Jun-2019,AMGP,8,17,175,NA,N,U,A,1,,COUN-02-01-09-2019
COUN,02,01,09,2019,20-Jun-2019,CORE,0,-999,-999,NA,Y,U,A,1,,COUN-02-01-09-2019
COUN,02,01,09,2019,20-Jun-2019,FOSP,0,-999,-999,201,N,U,A,1,,COUN-02-01-09-2019
COUN,02,01,09,2019,20-Jun-2019,FOSP,4,-999,-999,101,N,U,A,1,,COUN-02-01-09-2019
COUN,02,01,09,2019,20-Jun-2019,GCSP,4,-999,-999,101,N,U,A,1,,COUN-02-01-09-2019
COUN,02,01,09,2019,20-Jun-2019,LTJA,1,44,143,NA,N,U,V,1,,COUN-02-01-09-2019
COUN,02,01,09,2019,20-Jun-2019,SAVS,5,-999,-999,101,N,U,A,1,,COUN-02-01-09-2019
COUN,02,01,09,2019,20-Jun-2019,WHIM,0,87,350,NA,N,U,A,1,,COUN-02-01-09-2019
COUN,02,01,09,2019,20-Jun-2019,WIPT,9,135,250,NA,N,M,A,1,,COUN-02-01-09-2019
COUN,02,01,09,2019,20-Jun-2019,WISN,0,-999,-999,NA,Y,U,A,1,,COUN-02-01-09-2019
TELL,03,01,09,2019,22-May-2019,FOSP,0,-999,-999,101,N,U,A,1,,TELL-03-01-09-2019
TELL,03,01,09,2019,22-May-2019,FOSP,0,-999,-999,1,N,U,A,1,,TELL-03-01-09-2019
TELL,03,01,09,2019,22-May-2019,FOSP,5,-999,-999,101,N,U,A,1,,TELL-03-01-09-2019
TELL,03,01,09,2019,22-May-2019,GCSP,1,-999,-999,1,N,U,A,1,,TELL-03-01-09-2019
TELL,03,01,09,2019,22-May-2019,LALO,0,-999,-999,1,N,U,V,1,,TELL-03-01-09-2019
TELL,03,01,09,2019,22-May-2019,LALO,0,-999,-999,1,N,U,A,1,,TELL-03-01-09-2019
TELL,03,01,09,2019,22-May-2019,LALO,1,-999,-999,1,N,U,AV,1,,TELL-03-01-09-2019
TELL,03,01,09,2019,22-May-2019,LALO,3,-999,-999,1,N,U,V,1,,TELL-03-01-09-2019
